
http://www.gsmarena.com/acer_liquid_gallant_duo-4871.php,About 140 EUR,540 x 960 ,Android 4.0.3 (Ice Cream Sandwich),"Accelerometer, proximity",LED,Yes,f,5 ,Geo-tagging,No,Li-Ion,1500,32 ,1,4,Mediatek MT6575,PowerVR SGX531,1.0 GHz Cortex-A9
http://www.gsmarena.com/acer_liquid_glow_e330-4589.php,About 120 EUR,480 x 800 ,Android 4.0 (Ice Cream Sandwich),"Accelerometer, proximity, compass",LED,Yes,f,5 ,Geo-tagging,No,Li-Ion,1300,32 ,NULL,1,Qualcomm MSM7227A Snapdragon S1,Adreno 200,1.0 GHz Cortex-A5
http://www.gsmarena.com/acer_cloudmobile_s500-4542.php,About 220 EUR,720 x 1280 ,Android 4.0 (Ice Cream Sandwich),"Accelerometer, proximity, compass",LED,Yes,f,8 ,"Geo-tagging, touch focus, HDR",No,Li-Ion,1460,32 ,1,8,Qualcomm MSM8260A Snapdragon S4 Plus,Adreno 225,Dual-core 1.5 GHz Krait
http://www.gsmarena.com/acer_iconia_tab_a210-5066.php,About 260 EUR,800 x 1280 ,"Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)","Accelerometer, gyro",No,No,No,2 ,"Touch focus, face detection",Yes,Li-Po,3260,32 ,1,16,Nvidia Tegra 3,ULP GeForce,Quad-core 1.2 GHz
http://www.gsmarena.com/acer_iconia_tab_a200-4450.php,About 200 EUR,800 x 1280 ,"Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)","Accelerometer, gyro",No,No,No,2 ,Video-calling,Yes,Li-Po,3260,32 ,1,16,Nvidia Tegra 2 T20,ULP GeForce,Dual-core 1.0 GHz Cortex-A9
http://www.gsmarena.com/acer_iconia_tab_a701-4934.php,About 380 EUR,1920 x 1200 ,Android 4.0 (Ice Cream Sandwich),"Accelerometer, gyro, compass",LED,Yes,f,5 ,Geo-tagging,Yes,Li-Po,9800,32 ,1,64,Nvidia Tegra 3,ULP GeForce,Quad-core 1.3 GHz Cortex-A9
http://www.gsmarena.com/acer_iconia_tab_a700-4425.php,About 230 EUR,1920 x 1200 ,Android 4.0 (Ice Cream Sandwich),"Accelerometer, gyro, compass",LED,Yes,f,5 ,Geo-tagging,Yes,Li-Ion,9800,32 ,1,64,Nvidia Tegra 3,ULP GeForce,Quad-core 1.3 GHz
http://www.gsmarena.com/acer_iconia_tab_a511-4643.php,About 250 EUR,1280 x 800 ,Android 4.0 (Ice Cream Sandwich),"Accelerometer, gyro, proximity, compass",No,Yes,f,5 ,Geo-tagging,Yes,Li-Po,9800,32 ,1,32,Nvidia Tegra 3,ULP GeForce,Quad-core 1.3 GHz Cortex-A9
http://www.gsmarena.com/acer_iconia_tab_a510-4642.php,About 230 EUR,1280 x 800 ,Android 4.0 (Ice Cream Sandwich),"Accelerometer, gyro, compass",No,Yes,f,5 ,Geo-tagging,Yes,Li-Po,9800,32 ,1,32,Nvidia Tegra 3,ULP GeForce,Quad-core 1.3 GHz Cortex-A9
http://www.gsmarena.com/acer_allegro-3966.php,About 140 EUR,480 x 800 ,Microsoft Windows Phone 7.5 Mango,"Accelerometer, proximity, compass",No,Yes,f,5 ,Geo-tagging,No,Li-Ion,1300,NULL,NULL,8,Qualcomm MSM8255 Snapdragon S2,Adreno 205,1.0 GHz Scorpion
http://www.gsmarena.com/acer_liquid_express_e320-4261.php,About 90 EUR,320 x 480 ,Android 2.3 (Gingerbread),"Accelerometer, proximity",LED,Yes,f,5 ,Geo-tagging,No,Li-Ion,battery,32 ,NULL,NULL,Qualcomm MSM7227T-1 Snapdragon S1,Adreno 200,800MHz ARM 11
http://www.gsmarena.com/acer_iconia_tab_a501-3898.php,About 490 EUR,800 x 1280 ,"Android 3.0 (Honeycomb), upgradable to 3.2 (Honeycomb)","Accelerometer, gyro, proximity, compass",LED,Yes,f,5 ,Geo-tagging,Yes,Li-Po,3260,32 ,1,64,Nvidia Tegra 2 T20,ULP GeForce,Dual-core 1.0 GHz Cortex-A9
http://www.gsmarena.com/acer_iconia_smart-3662.php,About 220 EUR,480 x 1024 ,Android 2.3 (Gingerbread),"Accelerometer, gyro, proximity",LED,Yes,f,8 ,"Geo-tagging, face/smile detection",No,Li-Po,1500,32 ,NULL,8,Qualcomm MSM8255-1 Snapdragon S2,Adreno 205,1.0 GHz Scorpion
http://www.gsmarena.com/acer_iconia_tab_a500-3907.php,About 200 EUR,800 x 1280 ,"Android 3.0, 3.2, planned upgrade to 4.0 (Ice Cream Sandwich)","Accelerometer, gyro, proximity",LED,Yes,f,5 ,NULL,Yes,Li-Po,3260,32 ,1,32,Nvidia Tegra 2 T20,ULP GeForce,Dual-core 1.0 GHz Cortex-A9
http://www.gsmarena.com/acer_iconia_tab_a101-3906.php,About 260 EUR,600 x 1024 ,Android 3.2 (Honeycomb),"Accelerometer, gyro, compass",LED,Yes,f,5 ,Geo-tagging,Yes,Li-Po,1530,32 ,1,16,Nvidia Tegra 2 T20,ULP GeForce,Dual-core 1.0 GHz Cortex-A9
http://www.gsmarena.com/acer_iconia_tab_a100-3841.php,About 100 EUR,600 x 1024 ,"Android 3.0, 3.2, planned upgrade to 4.0 (Ice Cream Sandwich)","Accelerometer, gyro, compass",LED,Yes,f,5 ,Geo-tagging,Yes,Li-Po,1530,32 ,1,16,Nvidia Tegra 2 T20,ULP GeForce,Dual-core 1.0 GHz Cortex-A9
http://www.gsmarena.com/acer_liquid_mini_e310-3711.php,About 120 EUR,320 x 480 ,"Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)","Accelerometer, proximity, compass",No,No,No,5 ,Geo-tagging,No,Li-Ion,1300,32 ,NULL,NULL,Qualcomm MSM7227-1 Snapdragon S1,Adreno 200,600 MHz ARM 11
http://www.gsmarena.com/acer_betouch_e210-3712.php,About 150 EUR,320 x 240 ,Android 2.2 (Froyo),"Accelerometer, compass",No,No,No,15 ,Geo-tagging,No,Li-Ion,1300,32 ,NULL,NULL,Qualcomm MSM7227 Snapdragon S1,Adreno 200,600 MHz ARM 11
http://www.gsmarena.com/acer_betouch_e140-3666.php,About 110 EUR,240 x 320 ,Android 2.2 (Froyo),"Accelerometer, compass",No,No,No,15 ,NULL,No,Li-Ion,1300,32 ,NULL,NULL,Qualcomm MSM7227 Snapdragon S1,Adreno 200,600 MHz ARM 11
http://www.gsmarena.com/acer_betouch_t500-3587.php,About 70 EUR,320 x 480 ,Android-based OPhone 1.5,Accelerometer,No,No,No,15 ,NULL,No,Li-Ion,1500,32 ,NULL,NULL,NULL,NULL,NULL
http://www.gsmarena.com/acer_liquid_mt-3519.php,About 70 EUR,480 x 800 ,Android 2.2 (Froyo),"Accelerometer, proximity, compass",LED,Yes,f,5 ,"Geo-tagging, face/smile detection",No,Li-Ion,1500,32 ,NULL,NULL,Qualcomm MSM7230,Adreno 205,800 MHz Scorpion
http://www.gsmarena.com/acer_betouch_e130-3373.php,About 90 EUR,320 x 240 ,Android 1.6 (Donut),"Accelerometer, compass",No,No,No,15 ,NULL,No,Li-Ion,1500,32 ,NULL,NULL,ST Ericsson PNX6715,NULL,416 MHz
http://www.gsmarena.com/acer_betouch_e120-3406.php,About 70 EUR,240 x 320 ,Android 1.6 (Donut),"Accelerometer, compass",No,No,No,15 ,NULL,No,Li-Ion,1500,32 ,NULL,NULL,NULL,NULL,"ST Ericsson PNX6715, 416 MHz"
